Warehouse,Product_Category,Date,Order_Demand
Whse_S,Category_001,1/21/2015,25
Whse_S,Category_001,3/12/2015,12
Whse_S,Category_001,4/16/2015,1
Whse_S,Category_001,4/23/2015,10
Whse_S,Category_001,8/13/2015,10
Whse_S,Category_001,10/29/2015,200
Whse_S,Category_001,12/2/2015,50
Whse_S,Category_003,1/14/2015,200
Whse_S,Category_003,2/26/2015,0
Whse_S,Category_001,5/13/2015,4
Whse_S,Category_001,1/6/2015,1
Whse_S,Category_001,1/13/2015,1
Whse_S,Category_001,1/13/2015,10
Whse_S,Category_001,1/20/2015,2
Whse_S,Category_001,3/10/2015,1
Whse_S,Category_001,3/10/2015,2
Whse_S,Category_001,3/17/2015,1
Whse_S,Category_001,3/24/2015,1
Whse_S,Category_001,4/21/2015,1
Whse_S,Category_001,4/21/2015,1
Whse_S,Category_001,4/28/2015,1
Whse_S,Category_001,4/28/2015,6
Whse_S,Category_001,4/28/2015,6
Whse_S,Category_001,6/2/2015,2
Whse_S,Category_001,6/9/2015,2
Whse_S,Category_001,6/16/2015,1
Whse_S,Category_001,6/30/2015,2
Whse_S,Category_001,8/18/2015,8
Whse_S,Category_001,8/18/2015,3
Whse_S,Category_001,8/18/2015,7
Whse_S,Category_001,8/25/2015,3
Whse_S,Category_001,9/1/2015,3
Whse_S,Category_001,9/1/2015,2
Whse_S,Category_001,9/15/2015,2
Whse_S,Category_001,9/22/2015,2
Whse_S,Category_001,10/6/2015,1
Whse_S,Category_001,10/20/2015,1
Whse_S,Category_001,11/3/2015,2
Whse_S,Category_001,11/24/2015,1
Whse_S,Category_001,12/1/2015,1
Whse_S,Category_001,12/1/2015,2
Whse_S,Category_001,12/15/2015,1
Whse_S,Category_001,12/15/2015,1
Whse_S,Category_001,12/22/2015,4
Whse_S,Category_001,12/22/2015,2
Whse_S,Category_001,1/5/2015,1
Whse_S,Category_001,1/5/2015,2
Whse_S,Category_001,1/5/2015,200
Whse_S,Category_001,1/5/2015,2
Whse_S,Category_001,3/16/2015,65
Whse_S,Category_001,3/16/2015,35
Whse_S,Category_001,4/6/2015,2
Whse_S,Category_001,4/6/2015,2
Whse_S,Category_001,4/6/2015,1
Whse_S,Category_001,4/13/2015,9
Whse_S,Category_001,4/27/2015,1
Whse_S,Category_001,5/4/2015,1
Whse_S,Category_001,5/25/2015,200
Whse_S,Category_001,5/25/2015,100
Whse_S,Category_001,6/1/2015,2
Whse_S,Category_001,6/1/2015,2
Whse_S,Category_001,6/15/2015,200
Whse_S,Category_001,6/15/2015,100
Whse_S,Category_001,6/22/2015,200
Whse_S,Category_001,7/13/2015,1
Whse_S,Category_001,7/13/2015,6
Whse_S,Category_001,7/13/2015,94
Whse_S,Category_001,8/3/2015,4
Whse_S,Category_001,8/17/2015,7
Whse_S,Category_001,8/17/2015,3
Whse_S,Category_001,8/17/2015,1
Whse_S,Category_001,8/17/2015,3
Whse_S,Category_001,9/28/2015,1
Whse_S,Category_001,10/5/2015,1
Whse_S,Category_001,10/5/2015,300
Whse_S,Category_001,10/5/2015,1
Whse_S,Category_001,10/12/2015,6
Whse_S,Category_001,10/19/2015,150
Whse_S,Category_001,10/19/2015,10
Whse_S,Category_001,10/26/2015,100
Whse_S,Category_001,11/2/2015,400
Whse_S,Category_001,11/9/2015,150
Whse_S,Category_001,12/28/2015,100
Whse_S,Category_001,3/19/2015,9
Whse_S,Category_001,4/2/2015,60
Whse_S,Category_001,6/11/2015,40
Whse_S,Category_001,7/16/2015,4
Whse_S,Category_001,8/13/2015,5
Whse_S,Category_001,12/1/2015,150
Whse_S,Category_001,1/7/2015,5
Whse_S,Category_001,1/7/2015,5
Whse_S,Category_001,1/21/2015,30
Whse_S,Category_001,2/11/2015,30
Whse_S,Category_001,2/25/2015,1
Whse_S,Category_001,3/25/2015,1
Whse_S,Category_001,5/27/2015,1
Whse_S,Category_001,8/5/2015,1
Whse_S,Category_001,8/26/2015,1
Whse_S,Category_001,9/16/2015,1
Whse_S,Category_001,9/23/2015,1
Whse_S,Category_001,10/28/2015,1
Whse_S,Category_001,11/25/2015,30
Whse_S,Category_003,11/25/2015,70
Whse_S,Category_003,12/8/2015,173
Whse_S,Category_003,12/7/2015,100
Whse_S,Category_003,5/11/2015,176
Whse_S,Category_003,9/25/2015,74
Whse_S,Category_003,11/1/2015,27
Whse_S,Category_003,11/13/2015,200
Whse_S,Category_001,9/4/2015,131
Whse_S,Category_001,11/30/2015,30
Whse_S,Category_001,8/31/2015,30
Whse_S,Category_001,11/23/2015,100
Whse_S,Category_001,3/18/2015,50
Whse_S,Category_001,3/24/2015,6
Whse_S,Category_001,4/21/2015,5
Whse_S,Category_001,5/19/2015,6
Whse_S,Category_001,6/23/2015,10
Whse_S,Category_001,6/23/2015,5
Whse_S,Category_001,8/25/2015,2
Whse_S,Category_001,9/29/2015,5
Whse_S,Category_001,10/27/2015,5
Whse_S,Category_001,11/17/2015,5
Whse_S,Category_001,11/17/2015,5
Whse_S,Category_001,12/1/2015,5
Whse_S,Category_001,1/8/2015,20
Whse_S,Category_001,1/8/2015,10
Whse_S,Category_001,1/8/2015,10
Whse_S,Category_001,1/22/2015,10
Whse_S,Category_001,1/22/2015,10
Whse_S,Category_001,2/5/2015,10
Whse_S,Category_001,3/26/2015,30
Whse_S,Category_001,3/26/2015,10
Whse_S,Category_001,4/23/2015,30
Whse_S,Category_001,3/26/2015,30
Whse_S,Category_001,3/26/2015,30
Whse_S,Category_001,4/9/2015,20
Whse_S,Category_001,4/23/2015,30
Whse_S,Category_001,5/7/2015,49
Whse_S,Category_001,5/21/2015,1
Whse_S,Category_001,7/2/2015,19
Whse_S,Category_001,7/2/2015,1
Whse_S,Category_001,4/30/2015,4
Whse_S,Category_001,5/14/2015,4
Whse_S,Category_001,11/23/2015,7
Whse_S,Category_001,5/5/2015,5
Whse_S,Category_001,11/3/2015,10
Whse_S,Category_001,1/15/2015,1
Whse_S,Category_001,3/20/2015,1
Whse_S,Category_001,3/3/2015,1
Whse_S,Category_001,10/5/2015,2
Whse_S,Category_001,3/12/2015,15
Whse_S,Category_001,5/7/2015,22
Whse_S,Category_001,5/14/2015,9
Whse_S,Category_001,6/16/2015,168
Whse_S,Category_001,6/4/2015,7
Whse_S,Category_001,6/25/2015,132
Whse_S,Category_001,7/9/2015,50
Whse_S,Category_001,7/23/2015,3
Whse_S,Category_001,8/27/2015,28
Whse_S,Category_001,9/10/2015,8
Whse_S,Category_001,10/29/2015,4
Whse_S,Category_001,11/19/2015,12
Whse_S,Category_001,4/6/2015,17
Whse_S,Category_001,10/25/2015,30
Whse_S,Category_001,10/19/2015,10
Whse_S,Category_001,1/23/2015,11
Whse_S,Category_001,1/23/2015,1
Whse_S,Category_001,2/13/2015,1
Whse_S,Category_001,2/6/2015,3
Whse_S,Category_001,2/27/2015,30
Whse_S,Category_001,2/27/2015,1
Whse_S,Category_001,1/27/2015,2
Whse_S,Category_001,2/10/2015,3
Whse_S,Category_001,2/10/2015,1
Whse_S,Category_001,1/26/2015,300
Whse_S,Category_001,1/26/2015,10
Whse_S,Category_001,2/9/2015,200
Whse_S,Category_001,2/9/2015,10
Whse_S,Category_001,2/9/2015,3
Whse_S,Category_001,2/9/2015,1
Whse_S,Category_001,2/16/2015,1
Whse_S,Category_001,2/9/2015,111
Whse_S,Category_003,3/12/2015,400
Whse_S,Category_001,1/6/2015,30
Whse_S,Category_001,1/6/2015,12
Whse_S,Category_001,2/10/2015,30
Whse_S,Category_001,2/10/2015,70
Whse_S,Category_001,6/30/2015,50
Whse_S,Category_001,7/14/2015,30
Whse_S,Category_001,9/8/2015,60
Whse_S,Category_001,9/8/2015,50
Whse_S,Category_001,10/6/2015,49
Whse_S,Category_001,10/13/2015,10
Whse_S,Category_001,10/20/2015,50
Whse_S,Category_001,11/10/2015,30
Whse_S,Category_001,11/10/2015,40
Whse_S,Category_001,11/19/2015,30
Whse_S,Category_003,1/9/2015,108
Whse_S,Category_003,5/28/2015,36
Whse_S,Category_003,4/6/2015,243
Whse_S,Category_003,6/15/2015,54
Whse_S,Category_003,7/6/2015,54
Whse_S,Category_003,7/10/2015,54
Whse_S,Category_003,7/20/2015,54
Whse_S,Category_003,4/9/2015,20
Whse_S,Category_003,4/9/2015,40
Whse_S,Category_003,4/16/2015,40
Whse_S,Category_001,1/9/2015,20
Whse_S,Category_001,1/21/2015,20
Whse_S,Category_001,2/3/2015,80
Whse_S,Category_001,2/3/2015,10
Whse_S,Category_001,3/13/2015,60
Whse_S,Category_001,3/13/2015,50
Whse_S,Category_001,3/19/2015,60
Whse_S,Category_001,3/19/2015,70
Whse_S,Category_001,3/20/2015,10
Whse_S,Category_001,10/5/2015,45
Whse_S,Category_001,10/23/2015,45
Whse_S,Category_001,10/22/2015,60
Whse_S,Category_001,2/24/2015,10
Whse_S,Category_001,3/11/2015,15
Whse_S,Category_001,3/11/2015,40
Whse_S,Category_001,5/13/2015,109
Whse_S,Category_001,6/3/2015,50
Whse_S,Category_001,6/17/2015,64
Whse_S,Category_001,7/1/2015,50
Whse_S,Category_001,7/8/2015,40
Whse_S,Category_001,8/5/2015,3
Whse_S,Category_001,8/26/2015,10
Whse_S,Category_001,10/21/2015,6
Whse_S,Category_001,10/21/2015,9
Whse_S,Category_001,11/25/2015,42
Whse_S,Category_001,12/9/2015,20
Whse_S,Category_001,4/16/2015,4
Whse_S,Category_001,6/25/2015,11
Whse_S,Category_001,7/2/2015,52
Whse_S,Category_001,6/23/2015,2
Whse_S,Category_001,7/14/2015,3
Whse_S,Category_001,9/1/2015,4
Whse_S,Category_001,9/1/2015,6
Whse_S,Category_001,12/21/2015,55
Whse_S,Category_003,4/17/2015,20
Whse_S,Category_001,4/2/2015,22
Whse_S,Category_003,2/10/2015,378
Whse_S,Category_001,3/19/2015,4
Whse_S,Category_001,5/7/2015,1
Whse_S,Category_001,5/21/2015,3
Whse_S,Category_001,6/11/2015,11
Whse_S,Category_001,7/2/2015,1
Whse_S,Category_001,7/9/2015,1
Whse_S,Category_001,7/30/2015,1
Whse_S,Category_001,8/6/2015,20
Whse_S,Category_001,9/3/2015,1
Whse_S,Category_001,9/3/2015,3
Whse_S,Category_001,10/8/2015,20
Whse_S,Category_001,10/15/2015,10
Whse_S,Category_001,10/22/2015,1
Whse_S,Category_001,11/26/2015,4
Whse_S,Category_001,12/24/2015,4
Whse_S,Category_001,3/19/2015,3
Whse_S,Category_001,6/2/2015,8
Whse_S,Category_003,6/12/2015,18
Whse_S,Category_003,8/31/2015,108
Whse_S,Category_001,11/18/2015,100
Whse_S,Category_003,5/25/2015,280
Whse_S,Category_003,8/30/2015,87
Whse_S,Category_003,12/16/2015,8
Whse_S,Category_003,5/4/2015,54
Whse_S,Category_003,5/4/2015,72
Whse_S,Category_003,7/16/2015,108
Whse_S,Category_003,10/22/2015,54
Whse_S,Category_001,6/12/2015,5
Whse_S,Category_001,6/12/2015,10
Whse_S,Category_001,6/12/2015,10
Whse_S,Category_001,9/25/2015,5
Whse_S,Category_001,9/25/2015,5
Whse_S,Category_001,10/15/2015,20
Whse_S,Category_001,10/21/2015,20
Whse_S,Category_003,10/9/2015,100
Whse_S,Category_003,9/17/2015,400
Whse_S,Category_001,3/5/2015,14
Whse_S,Category_001,4/30/2015,13
Whse_S,Category_003,5/21/2015,20
Whse_S,Category_003,9/24/2015,20
Whse_S,Category_003,4/21/2015,380
Whse_S,Category_003,3/23/2015,100
Whse_S,Category_003,3/23/2015,80
Whse_S,Category_003,10/25/2015,40
Whse_S,Category_003,11/2/2015,135
Whse_S,Category_003,11/9/2015,50
Whse_S,Category_003,11/9/2015,80
Whse_S,Category_003,3/22/2015,380
Whse_S,Category_003,3/22/2015,420
Whse_S,Category_003,12/14/2015,400
Whse_S,Category_003,2/4/2015,60
Whse_S,Category_003,3/25/2015,100
Whse_S,Category_003,4/15/2015,100
Whse_S,Category_003,5/20/2015,200
Whse_S,Category_003,5/27/2015,200
Whse_S,Category_003,6/17/2015,200
Whse_S,Category_003,6/24/2015,200
Whse_S,Category_003,7/8/2015,200
Whse_S,Category_003,7/22/2015,200
Whse_S,Category_003,8/5/2015,200
Whse_S,Category_003,8/19/2015,76
Whse_S,Category_003,9/2/2015,124
Whse_S,Category_003,9/22/2015,54
Whse_S,Category_003,11/24/2015,54
Whse_S,Category_003,10/14/2015,200
Whse_S,Category_003,11/3/2015,200
Whse_S,Category_003,11/10/2015,200
Whse_S,Category_003,12/1/2015,200
Whse_S,Category_003,9/30/2015,32
Whse_S,Category_003,9/30/2015,68
Whse_S,Category_003,10/14/2015,100
Whse_S,Category_003,12/16/2015,400
Whse_S,Category_003,12/23/2015,400
Whse_S,Category_003,12/30/2015,97
Whse_S,Category_003,12/23/2015,36
Whse_S,Category_003,10/26/2015,400
Whse_S,Category_003,6/19/2015,30
Whse_S,Category_003,7/16/2015,20
Whse_S,Category_003,9/18/2015,20
Whse_S,Category_003,9/18/2015,20
Whse_S,Category_003,12/18/2015,36
Whse_S,Category_003,12/18/2015,500
Whse_S,Category_003,12/30/2015,500
Whse_S,Category_003,8/4/2015,405
Whse_S,Category_003,8/11/2015,135
Whse_S,Category_003,9/17/2015,200
Whse_S,Category_001,11/26/2015,10
Whse_S,Category_001,7/9/2015,40
Whse_S,Category_003,6/12/2015,46
Whse_S,Category_001,1/9/2015,6
Whse_S,Category_001,1/21/2015,45
Whse_S,Category_001,1/21/2015,15
Whse_S,Category_001,6/18/2015,2
Whse_S,Category_001,11/18/2015,2
Whse_S,Category_001,12/10/2015,15
Whse_S,Category_003,7/28/2015,270
Whse_S,Category_003,7/24/2015,426
Whse_S,Category_003,11/12/2015,20
Whse_S,Category_001,7/16/2015,10
Whse_S,Category_001,7/16/2015,10
Whse_S,Category_001,9/10/2015,14
Whse_S,Category_001,9/10/2015,5
Whse_S,Category_001,9/24/2015,10
Whse_S,Category_001,10/22/2015,5
Whse_S,Category_001,10/22/2015,10
Whse_S,Category_001,11/5/2015,20
Whse_S,Category_001,11/5/2015,10
Whse_S,Category_001,11/19/2015,50
Whse_S,Category_001,12/3/2015,15
Whse_S,Category_001,12/3/2015,10
Whse_S,Category_001,12/3/2015,20
Whse_S,Category_001,12/17/2015,40
Whse_S,Category_001,12/31/2015,8
Whse_S,Category_001,12/31/2015,20
Whse_S,Category_003,11/16/2015,235
Whse_S,Category_003,11/16/2015,165
Whse_S,Category_001,9/21/2015,5
Whse_S,Category_001,6/19/2015,10
Whse_S,Category_001,9/23/2015,10
Whse_S,Category_001,10/22/2015,10
Whse_S,Category_001,10/30/2015,20
Whse_S,Category_001,11/13/2015,5
Whse_S,Category_003,1/7/2015,200
Whse_S,Category_003,1/21/2015,200
Whse_S,Category_003,2/11/2015,200
Whse_S,Category_003,1/15/2015,72
Whse_S,Category_003,3/19/2015,20
Whse_S,Category_003,6/18/2015,40
Whse_S,Category_003,7/17/2015,120
Whse_S,Category_003,12/3/2015,40
Whse_S,Category_003,2/25/2015,18
Whse_S,Category_003,12/1/2015,18
Whse_S,Category_001,8/25/2015,4
Whse_S,Category_001,9/22/2015,12
Whse_S,Category_003,8/6/2015,151
Whse_S,Category_003,8/20/2015,27
Whse_S,Category_003,12/24/2015,108
Whse_S,Category_001,9/3/2015,24
Whse_S,Category_001,9/3/2015,25
Whse_S,Category_001,9/10/2015,3
Whse_S,Category_001,11/26/2015,28
Whse_S,Category_001,11/26/2015,16
Whse_S,Category_003,10/30/2015,405
Whse_S,Category_001,2/24/2015,217
Whse_S,Category_001,3/17/2015,383
Whse_S,Category_001,8/21/2015,380
Whse_S,Category_001,7/29/2015,50
Whse_S,Category_001,10/1/2015,50
Whse_S,Category_001,10/1/2015,16
Whse_S,Category_001,11/19/2015,10
Whse_S,Category_003,4/20/2015,297
Whse_S,Category_001,6/3/2015,300
Whse_S,Category_001,10/8/2015,400
Whse_S,Category_001,4/27/2015,60
Whse_S,Category_001,4/27/2015,10
Whse_S,Category_003,10/7/2015,72
Whse_S,Category_001,4/27/2015,23
Whse_S,Category_001,12/14/2015,8
Whse_S,Category_003,10/15/2015,180
Whse_S,Category_003,11/11/2015,400
Whse_S,Category_003,11/19/2015,54
Whse_S,Category_003,6/16/2015,400
Whse_S,Category_003,8/31/2015,400
Whse_S,Category_003,11/2/2015,400
Whse_S,Category_003,7/29/2015,20
Whse_S,Category_003,7/29/2015,20
Whse_S,Category_003,5/15/2015,80
Whse_S,Category_003,6/12/2015,320
Whse_S,Category_003,11/12/2015,400
Whse_S,Category_003,11/26/2015,400
Whse_S,Category_003,3/8/2015,42
Whse_S,Category_001,1/28/2015,56
Whse_S,Category_001,2/4/2015,15
Whse_S,Category_001,2/4/2015,20
Whse_S,Category_001,2/11/2015,15
Whse_S,Category_001,2/18/2015,48
Whse_S,Category_001,11/10/2015,15
Whse_S,Category_003,12/4/2015,144
Whse_S,Category_001,8/12/2015,40
Whse_S,Category_001,9/15/2015,486
Whse_S,Category_001,3/17/2015,200
Whse_S,Category_001,3/31/2015,123
Whse_S,Category_001,4/13/2015,40
Whse_S,Category_001,11/1/2015,45
Whse_S,Category_001,10/28/2015,189
Whse_S,Category_001,10/28/2015,211
Whse_S,Category_001,1/28/2015,8
Whse_S,Category_001,4/29/2015,10
Whse_S,Category_001,8/26/2015,50
Whse_S,Category_003,1/15/2015,162
Whse_S,Category_003,1/27/2015,36
Whse_S,Category_003,3/5/2015,72
Whse_S,Category_001,2/4/2015,4
Whse_S,Category_003,12/23/2015,320
Whse_S,Category_001,5/10/2016,5
Whse_S,Category_001,5/17/2016,5
Whse_S,Category_001,7/26/2016,5
Whse_S,Category_001,8/16/2016,3
Whse_S,Category_001,8/16/2016,2
Whse_S,Category_001,9/13/2016,3
Whse_S,Category_001,10/4/2016,5
Whse_S,Category_001,10/31/2016,5
Whse_S,Category_001,11/15/2016,2
Whse_S,Category_001,11/15/2016,3
Whse_S,Category_001,12/13/2016,3
Whse_S,Category_001,2/16/2016,1
Whse_S,Category_001,5/3/2016,1
Whse_S,Category_001,6/14/2016,1
Whse_S,Category_001,10/18/2016,1
Whse_S,Category_001,11/22/2016,1
Whse_S,Category_001,11/29/2016,1
Whse_S,Category_001,1/20/2016,95
Whse_S,Category_001,2/3/2016,12
Whse_S,Category_001,3/14/2016,150
Whse_S,Category_001,3/21/2016,20
Whse_S,Category_001,3/30/2016,140
Whse_S,Category_001,4/13/2016,34
Whse_S,Category_001,5/23/2016,16
Whse_S,Category_001,6/6/2016,5
Whse_S,Category_001,4/20/2016,140
Whse_S,Category_001,10/4/2016,202
Whse_S,Category_001,10/18/2016,50
Whse_S,Category_001,12/6/2016,50
Whse_S,Category_001,1/22/2016,100
Whse_S,Category_001,9/16/2016,100
Whse_S,Category_001,7/12/2016,1
Whse_S,Category_001,1/18/2016,10
Whse_S,Category_001,2/5/2016,20
Whse_S,Category_001,5/3/2016,24
Whse_S,Category_001,7/1/2016,6
Whse_S,Category_001,7/20/2016,30
Whse_S,Category_001,8/1/2016,30
Whse_S,Category_001,8/16/2016,30
Whse_S,Category_001,9/19/2016,30
Whse_S,Category_001,12/12/2016,3
Whse_S,Category_001,1/28/2016,50
Whse_S,Category_001,9/15/2016,100
Whse_S,Category_001,1/4/2016,11
Whse_S,Category_001,2/1/2016,5
Whse_S,Category_001,5/9/2016,2
Whse_S,Category_001,5/30/2016,1
Whse_S,Category_001,6/6/2016,5
Whse_S,Category_001,6/13/2016,2
Whse_S,Category_001,6/13/2016,1
Whse_S,Category_001,7/4/2016,8
Whse_S,Category_001,8/8/2016,1
Whse_S,Category_001,8/8/2016,1
Whse_S,Category_001,8/15/2016,15
Whse_S,Category_001,8/15/2016,6
Whse_S,Category_001,8/29/2016,2
Whse_S,Category_001,10/10/2016,2
Whse_S,Category_001,10/10/2016,1
Whse_S,Category_001,10/10/2016,2
Whse_S,Category_001,10/17/2016,2
Whse_S,Category_001,10/24/2016,3
Whse_S,Category_001,12/5/2016,2
Whse_S,Category_001,12/5/2016,2
Whse_S,Category_001,1/29/2016,2
Whse_S,Category_001,3/10/2016,3
Whse_S,Category_001,3/31/2016,4
Whse_S,Category_001,5/12/2016,5
Whse_S,Category_001,7/29/2016,2
Whse_S,Category_001,8/30/2016,1
Whse_S,Category_001,10/27/2016,1
Whse_S,Category_001,11/30/2016,1
Whse_S,Category_001,11/30/2016,2
Whse_S,Category_001,11/30/2016,2
Whse_S,Category_001,11/13/2016,30
Whse_S,Category_001,4/13/2016,250
Whse_S,Category_003,3/30/2016,351
Whse_S,Category_003,5/4/2016,351
Whse_S,Category_001,1/8/2016,10
Whse_S,Category_001,1/22/2016,12
Whse_S,Category_001,2/12/2016,20
Whse_S,Category_001,4/1/2016,20
Whse_S,Category_001,7/15/2016,21
Whse_S,Category_001,7/22/2016,30
Whse_S,Category_001,8/2/2016,1
Whse_S,Category_001,9/27/2016,5
Whse_S,Category_001,2/23/2016,10
Whse_S,Category_001,6/2/2016,10
Whse_S,Category_001,6/15/2016,10
Whse_S,Category_001,7/29/2016,20
Whse_S,Category_001,8/8/2016,20
Whse_S,Category_001,10/14/2016,40
Whse_S,Category_001,1/25/2016,10
Whse_S,Category_001,2/12/2016,5
Whse_S,Category_001,2/2/2016,10
Whse_S,Category_001,2/11/2016,10
Whse_S,Category_001,2/12/2016,5
Whse_S,Category_001,2/19/2016,10
Whse_S,Category_001,2/19/2016,10
Whse_S,Category_001,3/3/2016,10
Whse_S,Category_001,5/10/2016,20
Whse_S,Category_001,7/20/2016,2
Whse_S,Category_001,7/20/2016,10
Whse_S,Category_001,8/19/2016,10
Whse_S,Category_001,8/24/2016,10
Whse_S,Category_001,9/12/2016,3
Whse_S,Category_001,9/22/2016,5
Whse_S,Category_001,9/22/2016,10
Whse_S,Category_001,10/5/2016,5
Whse_S,Category_001,9/16/2016,30
Whse_S,Category_001,10/20/2016,25
Whse_S,Category_001,10/20/2016,30
Whse_S,Category_001,11/10/2016,10
Whse_S,Category_001,11/4/2016,10
Whse_S,Category_001,11/15/2016,30
Whse_S,Category_001,11/15/2016,30
Whse_S,Category_001,11/18/2016,12
Whse_S,Category_001,11/30/2016,10
Whse_S,Category_001,11/30/2016,10
Whse_S,Category_001,12/15/2016,3
Whse_A,Category_003,2/2/2016,27
Whse_A,Category_003,2/16/2016,54
Whse_A,Category_003,3/17/2016,54
Whse_A,Category_003,12/7/2015,18
Whse_A,Category_003,2/5/2016,18
Whse_A,Category_003,4/8/2016,18
Whse_A,Category_003,5/16/2016,18
Whse_A,Category_003,10/26/2016,18
Whse_A,Category_003,10/28/2016,18
Whse_A,Category_003,11/4/2016,36
Whse_A,Category_003,1/13/2016,54
Whse_A,Category_003,2/2/2016,54
Whse_A,Category_003,1/14/2016,18
Whse_A,Category_003,1/25/2016,27
Whse_A,Category_003,2/23/2016,54
Whse_A,Category_003,3/2/2016,54
Whse_A,Category_003,3/8/2016,27
Whse_A,Category_003,3/18/2016,27
Whse_A,Category_003,1/29/2016,54
Whse_A,Category_003,3/21/2016,90
Whse_A,Category_003,4/18/2016,18
Whse_A,Category_003,6/16/2016,18
Whse_A,Category_003,10/6/2016,72
Whse_A,Category_003,1/13/2016,27
Whse_A,Category_003,3/21/2016,27
Whse_A,Category_003,6/22/2016,27
Whse_A,Category_003,7/11/2016,27
Whse_A,Category_003,2/23/2016,81
Whse_A,Category_003,5/3/2016,81
Whse_A,Category_003,2/29/2016,72
Whse_A,Category_003,2/29/2016,18
Whse_A,Category_003,10/10/2016,72
Whse_A,Category_003,11/28/2016,72
Whse_A,Category_003,12/1/2016,90
Whse_A,Category_003,9/21/2016,18
Whse_A,Category_003,10/13/2016,18
Whse_A,Category_003,11/17/2016,18
Whse_A,Category_003,12/7/2016,18
Whse_A,Category_003,2/26/2016,18
Whse_A,Category_003,5/29/2016,18
Whse_A,Category_003,4/4/2016,180
Whse_A,Category_003,6/8/2016,36
Whse_A,Category_003,6/16/2016,90
Whse_A,Category_003,6/26/2016,90
Whse_A,Category_003,6/29/2016,90
Whse_A,Category_003,7/14/2016,144
Whse_A,Category_003,7/26/2016,90
Whse_A,Category_003,8/15/2016,90
Whse_A,Category_003,7/25/2016,18
Whse_A,Category_003,9/15/2016,72
Whse_A,Category_003,9/30/2016,108
Whse_A,Category_003,9/27/2016,18
Whse_A,Category_003,12/13/2016,36
Whse_A,Category_003,12/13/2016,18
Whse_A,Category_003,3/1/2016,54
Whse_A,Category_003,4/12/2016,36
Whse_A,Category_003,4/28/2016,54
Whse_A,Category_003,5/26/2016,72
Whse_A,Category_003,8/10/2016,36
Whse_A,Category_003,7/21/2016,18
Whse_A,Category_003,1/11/2016,27
Whse_A,Category_003,2/11/2016,27
Whse_A,Category_003,3/14/2016,27
Whse_A,Category_003,6/8/2016,27
Whse_A,Category_003,6/8/2016,27
Whse_A,Category_003,7/26/2016,27
Whse_A,Category_003,9/15/2016,27
Whse_A,Category_003,6/22/2016,54
Whse_A,Category_003,6/10/2016,27
Whse_A,Category_003,6/14/2016,27
Whse_A,Category_003,8/1/2016,27
Whse_A,Category_003,9/6/2016,108
Whse_A,Category_003,9/22/2016,54
Whse_A,Category_003,9/23/2016,54
Whse_A,Category_003,4/18/2016,324
Whse_A,Category_003,6/20/2016,135
Whse_A,Category_003,5/24/2016,81
Whse_A,Category_003,7/5/2016,54
Whse_A,Category_003,8/1/2016,81
Whse_A,Category_003,6/5/2016,270
Whse_A,Category_003,7/14/2016,270
Whse_A,Category_003,2/1/2016,72
Whse_A,Category_003,3/16/2016,72
Whse_A,Category_003,11/24/2015,18
Whse_A,Category_003,1/27/2016,18
Whse_A,Category_003,5/25/2016,18
Whse_A,Category_003,9/15/2016,18
Whse_A,Category_003,10/5/2016,36
Whse_A,Category_003,10/14/2016,36
Whse_A,Category_003,10/18/2016,36
Whse_A,Category_003,5/13/2016,36
Whse_A,Category_003,5/13/2016,81
Whse_A,Category_003,5/23/2016,27
Whse_A,Category_001,4/26/2016,1
Whse_A,Category_003,4/7/2016,162
Whse_A,Category_003,8/31/2016,27
Whse_A,Category_003,10/6/2016,27
Whse_A,Category_003,4/12/2016,126
Whse_A,Category_003,4/19/2016,126
Whse_A,Category_003,4/18/2016,36
Whse_A,Category_003,5/3/2016,18
Whse_A,Category_003,5/17/2016,81
Whse_A,Category_003,6/24/2016,36
Whse_A,Category_003,10/4/2016,18
Whse_A,Category_003,4/19/2016,72
Whse_A,Category_003,4/21/2016,108
Whse_A,Category_003,7/14/2016,54
Whse_A,Category_003,8/18/2016,18
Whse_A,Category_003,12/11/2015,36
Whse_A,Category_003,12/22/2015,18
Whse_A,Category_003,7/13/2016,36
Whse_A,Category_003,8/8/2016,36
Whse_A,Category_003,9/9/2016,27
Whse_A,Category_003,9/12/2016,36
Whse_A,Category_003,12/16/2016,36
Whse_A,Category_003,3/2/2016,18
Whse_A,Category_003,1/25/2016,27
Whse_A,Category_003,2/3/2016,27
Whse_A,Category_003,3/3/2016,27
Whse_A,Category_003,3/17/2016,18
Whse_A,Category_003,4/29/2016,27
Whse_A,Category_003,6/8/2016,18
Whse_A,Category_003,6/16/2016,27
Whse_A,Category_003,7/4/2016,18
Whse_A,Category_003,11/4/2016,27
Whse_A,Category_003,11/4/2016,18
Whse_A,Category_003,2/24/2016,27
Whse_A,Category_003,9/5/2016,27
Whse_A,Category_003,2/2/2016,27
Whse_A,Category_003,3/1/2016,18
Whse_A,Category_003,4/22/2016,27
Whse_A,Category_003,5/31/2016,36
Whse_A,Category_003,7/1/2016,18
Whse_A,Category_003,8/12/2016,27
Whse_A,Category_003,8/22/2016,18
Whse_A,Category_003,10/3/2016,18
Whse_A,Category_003,1/15/2016,18
Whse_A,Category_003,1/21/2016,18
Whse_A,Category_003,4/1/2016,36
Whse_A,Category_003,5/30/2016,18
